ID,pit,TPS_order,side,length,length_cm,weight,rearing,rearing_side,K,pec_length_left,pec_length_right,pec_mean,pec_div_adj,pec_diff,pec_diff_direction,mouth_length_left,mouth_length_right,mouth_mean,mouth_diff,mouth_diff_direction,eye_width_left,eye_width_right,eye_width_mean,eye_width_diff,eye_width_diff_direction
DSC_0791.JPG,624996,189,left,83,8.3,6.4,enriched,enriched_left,1.442896128,1.643175911,1.974437703,1.808806807,0.217928531,0.331261792,-0.331261792,0.225880918,0.303900789,0.264890854,0.078019871,-0.078019871,0.509951145,0.517063161,0.513507153,0.007112016,-0.007112016
DSC_0794.JPG,624845,190,left,92,9.2,8.1,enriched,enriched_left,1.357613276,1.797864683,1.776905034,1.787384858,0.194280963,0.020959649,0.020959649,0.252107003,0.238338438,0.24522272,0.013768565,0.013768565,0.526468918,0.558864247,0.542666583,0.032395329,-0.032395329
DSC_0798.JPG,624904,191,left,74,7.4,4,enriched,enriched_left,1.255083553,1.427700615,1.674548772,1.551124693,0.209611445,0.246848157,-0.246848157,0.225333592,0.216296719,0.220815156,0.009036873,0.009036873,0.49739899,0.527494167,0.512446579,0.030095177,-0.030095177
DSC_0802.JPG,624999,192,left,82,8.2,6.1,enriched,enriched_left,1.424117883,1.614367309,1.795253522,1.704810415,0.207903709,0.180886213,-0.180886213,0.235074549,0.213381473,0.224228011,0.021693076,0.021693076,0.501955895,0.49863277,0.500294332,0.003323125,0.003323125
DSC_0805.JPG,624969,193,left,79,7.9,5.2,enriched,enriched_left,1.351566195,1.706649,1.837625638,1.772137319,0.22432118,0.130976638,-0.130976638,0.214554358,0.265020857,0.239787607,0.050466499,-0.050466499,0.503361042,0.461028551,0.482194796,0.042332491,0.042332491
DSC_0808.JPG,624992,194,left,72,7.2,3.4,enriched,enriched_left,1.154413315,1.343841098,1.726085365,1.534963232,0.213189338,0.382244267,-0.382244267,0.19120706,0.186667187,0.188937123,0.004539873,0.004539873,0.481382028,0.482450214,0.481916121,0.001068186,-0.001068186
DSC_0811.JPG,624957,195,left,79,7.9,6.2,enriched,enriched_left,1.611482771,1.581182044,1.6490401,1.615111072,0.204444439,0.067858056,-0.067858056,0.225815309,0.261470973,0.243643141,0.035655664,-0.035655664,0.541116537,0.482666529,0.511891533,0.058450008,0.058450008
DSC_0814.JPG,624986,196,left,77,7.7,4,semi-natural,semi-natural_left,1.11935206,1.531686159,1.749630923,1.640658541,0.213072538,0.217944764,-0.217944764,0.194053208,0.304782752,0.24941798,0.110729544,-0.110729544,0.509408458,0.504834588,0.507121523,0.00457387,0.00457387
DSC_0817.JPG,624938,197,left,74,7.4,3.7,enriched,enriched_left,1.160952287,1.579165937,1.695393637,1.637279787,0.221254025,0.1162277,-0.1162277,0.176120214,0.285115593,0.230617904,0.108995379,-0.108995379,0.491525408,0.481005625,0.486265517,0.010519783,0.010519783
DSC_0820.JPG,624987,198,left,75,7.5,4.4,enriched,enriched_left,1.328239031,1.482116967,1.668798041,1.575457504,0.210061001,0.186681074,-0.186681074,0.17746125,0.197911979,0.187686615,0.020450729,-0.020450729,0.490318074,0.482573835,0.486445954,0.007744239,0.007744239
DSC_0823.JPG,624905,199,left,73,7.3,4.2,enriched,enriched_left,1.370501304,1.537967887,1.827875439,1.682921663,0.230537214,0.289907552,-0.289907552,0.194154993,0.264024923,0.229089958,0.06986993,-0.06986993,0.499133733,0.578934075,0.539033904,0.079800341,-0.079800342
DSC_0826.JPG,624769,200,left,82,8.2,5.9,enriched,enriched_left,1.377425494,1.698953585,1.745486675,1.72222013,0.210026845,0.04653309,-0.04653309,0.240598652,0.284434854,0.262516753,0.043836203,-0.043836202,0.560521249,0.542645865,0.551583557,0.017875384,0.017875384
DSC_0830.JPG,624864,201,left,77,7.7,5.3,enriched,enriched_left,1.483141479,1.524471643,1.777173563,1.650822603,0.214392546,0.25270192,-0.25270192,0.203932024,0.261071446,0.232501735,0.057139423,-0.057139422,0.488501476,0.517332264,0.50291687,0.028830788,-0.028830788
DSC_0833.JPG,624887,202,left,80,8,5.2,enriched,enriched_left,1.303479427,1.625152879,1.77477774,1.69996531,0.212495664,0.149624861,-0.149624861,0.209357776,0.244087821,0.226722798,0.034730045,-0.034730045,0.459362111,0.524441628,0.49190187,0.065079517,-0.065079517
DSC_0836.JPG,624946,203,left,76,7.6,4.4,enriched,enriched_left,1.278525901,1.484244937,1.596302589,1.540273763,0.2026676,0.112057652,-0.112057652,0.198432602,0.227037895,0.212735249,0.028605292,-0.028605293,0.511063784,0.460316404,0.485690094,0.050747381,0.05074738
DSC_0839.JPG,624812,204,left,77,7.7,4.1,enriched,enriched_left,1.147335861,1.543673819,1.917895026,1.730784422,0.224777198,0.374221207,-0.374221207,0.187133914,0.255412462,0.221273188,0.068278548,-0.068278548,0.444053736,0.517562813,0.480808275,0.073509077,-0.073509077
DSC_0842.JPG,624998,205,left,72,7.2,3.7,enriched,enriched_left,1.256273314,1.442578795,1.539752305,1.49116555,0.207106326,0.09717351,-0.09717351,0.209239781,0.229281859,0.21926082,0.020042078,-0.020042078,0.462405697,0.471318135,0.466861916,0.008912438,-0.008912438
DSC_0845.JPG,624779,206,left,91,9.1,7.6,standard,standard_left,1.314541745,1.808429871,1.710928901,1.759679386,0.193371361,0.09750097,0.09750097,0.34966493,0.235379422,0.292522176,0.114285508,0.114285508,0.559851148,0.533192717,0.546521933,0.026658432,0.026658431
DSC_0848.JPG,624961,207,left,94,9.4,8.1,standard,standard_left,1.276076763,1.892754161,1.640472297,1.766613229,0.187937578,0.252281864,0.252281864,0.289770282,0.203801881,0.246786082,0.085968401,0.085968401,0.570348425,0.617996043,0.594172234,0.047647619,-0.047647618
DSC_0851.JPG,624826,208,left,84,8.4,6.7,standard,standard_left,1.459319746,1.669359115,1.811990448,1.740674782,0.207223188,0.142631333,-0.142631333,0.194586986,0.323655104,0.259121045,0.129068119,-0.129068118,0.511643331,0.503552954,0.507598143,0.008090377,0.008090377
DSC_0854.JPG,624958,209,left,87,8.7,8.9,standard,standard_left,1.752163217,1.835474327,1.716066415,1.775770371,0.204111537,0.119407912,0.119407912,0.209357776,0.244880745,0.22711926,0.035522969,-0.035522969,0.551316603,0.549717209,0.550516906,0.001599395,0.001599394
DSC_0857.JPG,624997,210,left,89,8.9,7.2,standard,standard_left,1.327667356,1.625125526,1.881273853,1.75319969,0.196988729,0.256148327,-0.256148327,0.211306861,0.3046033,0.25795508,0.093296439,-0.093296439,0.534513332,0.574711556,0.554612444,0.040198224,-0.040198224
DSC_0860.JPG,624823,211,left,85,8.5,6.4,standard,standard_left,1.347266366,1.761947971,1.850625678,1.806286825,0.212504332,0.088677707,-0.088677707,0.267616807,0.298004373,0.28281059,0.030387567,-0.030387566,0.517068876,0.598721409,0.557895142,0.081652533,-0.081652533
DSC_0863.JPG,624941,212,left,95,9.5,8.5,standard,standard_left,1.298897684,1.958129359,1.534899054,1.746514206,0.183843601,0.423230305,0.423230305,0.265690415,0.238817636,0.252254026,0.026872779,0.026872779,0.543629983,0.615998085,0.579814034,0.072368101,-0.072368102
DSC_0866.JPG,624888,213,left,97,9.7,9.6,standard,standard_left,1.381556461,1.842980268,1.842776778,1.842878523,0.189987477,0.00020349,0.00020349,0.238246863,0.243414867,0.240830865,0.005168004,-0.005168004,0.547107744,0.586873168,0.566990456,0.039765424,-0.039765424
DSC_0869.JPG,624797,214,left,98,9.8,10.1,standard,standard_left,1.41120555,1.898811657,1.698881927,1.798846792,0.183555795,0.19992973,0.19992973,0.247400222,0.194670622,0.221035422,0.0527296,0.0527296,0.551782273,0.460510735,0.506146504,0.091271538,0.091271538
DSC_0872.JPG,624974,215,left,85,8.5,6.2,standard,standard_left,1.305164292,1.626146406,1.73543652,1.680791463,0.197740172,0.109290114,-0.109290114,0.209734912,0.231525544,0.220630228,0.021790631,-0.021790632,0.519546551,0.508503735,0.514025143,0.011042817,0.011042816
DSC_0875.JPG,624856,216,left,92,9.2,8,standard,standard_left,1.340852618,1.756498387,1.822908525,1.789703456,0.194532984,0.066410138,-0.066410138,0.279868223,0.300198056,0.290033139,0.020329833,-0.020329833,0.547360466,0.540479752,0.543920109,0.006880714,0.006880714
DSC_0878.JPG,624852,217,left,89,8.9,7.6,standard,standard_left,1.401426654,1.555813572,1.61985049,1.587832031,0.178408093,0.064036918,-0.064036918,0.216753093,0.205912868,0.211332981,0.010840225,0.010840225,0.532096069,0.559646398,0.545871233,0.027550329,-0.027550329
DSC_0881.JPG,624807,218,left,94,9.4,8.8,standard,standard_left,1.386355002,1.793232308,1.696771065,1.745001686,0.185638477,0.096461243,0.096461243,0.275384918,0.217374141,0.246379529,0.058010777,0.058010777,0.516830012,0.537352979,0.527091496,0.020522968,-0.020522967
DSC_0884.JPG,624833,219,left,92,9.2,8.1,standard,standard_left,1.357613276,1.785235067,1.891739567,1.838487317,0.199835578,0.1065045,-0.1065045,0.287854877,0.319574865,0.303714871,0.031719988,-0.031719988,0.563228757,0.552504212,0.557866485,0.010724545,0.010724545
DSC_0887.JPG,624893,220,left,90,9,7.3,standard,standard_left,1.303480183,1.712565874,1.784667632,1.748616753,0.19429075,0.072101758,-0.072101758,0.226339649,0.283927606,0.255133627,0.057587958,-0.057587957,0.540605137,0.520436056,0.530520596,0.020169081,0.020169081
DSC_0890.JPG,624811,221,left,89,8.9,6.8,standard,standard_left,1.253908059,1.73528329,1.68024432,1.707763805,0.191883574,0.05503897,0.05503897,0.248932743,0.237398078,0.243165411,0.011534665,0.011534665,0.535869979,0.543423918,0.539646948,0.007553939,-0.007553939
DSC_0893.JPG,624873,222,left,74,7.4,3.7,standard,standard_left,1.160952287,1.322586948,1.514178804,1.418382876,0.191673362,0.191591856,-0.191591856,0.1880029,0.293838624,0.240920762,0.105835724,-0.105835724,0.473217244,0.497584959,0.485401102,0.024367714,-0.024367715
DSC_0899.JPG,624942,223,left,86,8.6,6.5,standard,standard_left,1.322993825,1.74214083,1.8981479,1.820144365,0.211644694,0.15600707,-0.15600707,0.270170057,0.39160717,0.330888613,0.121437113,-0.121437113,0.493931225,0.524574305,0.509252765,0.03064308,-0.03064308
DSC_0902.JPG,624793,224,left,79,7.9,4.9,standard,standard_left,1.273591222,1.642827189,1.601183927,1.622005558,0.205317159,0.041643262,0.041643262,0.217866811,0.331665028,0.274765919,0.113798216,-0.113798217,0.476628463,0.536603178,0.50661582,0.059974715,-0.059974715
DSC_0905.JPG,624924,225,left,87,8.7,7,standard,standard_left,1.378105901,1.766544952,1.504380856,1.635462904,0.187984242,0.262164096,0.262164096,0.272880466,0.253909506,0.263394986,0.018970959,0.01897096,0.490811427,0.486513111,0.488662269,0.004298317,0.004298316
DSC_0908.JPG,624960,226,left,80,8,5.6,standard,standard_left,1.403747075,1.599614095,1.731344427,1.665479261,0.208184908,0.131730332,-0.131730332,0.180113371,0.28377,0.231941686,0.103656629,-0.103656629,0.499895113,0.513271213,0.506583163,0.0133761,-0.0133761
DSC_0911.JPG,624936,227,left,91,9.1,7.3,standard,standard_left,1.26265194,1.765263928,1.842226426,1.803745177,0.198213756,0.076962498,-0.076962498,0.236290063,0.330463883,0.283376973,0.09417382,-0.09417382,0.525642672,0.56008144,0.542862056,0.034438768,-0.034438768
DSC_0914.JPG,624816,228,left,83,8.3,5.9,standard,standard_left,1.330169868,1.712219746,1.624101088,1.668160417,0.200983183,0.088118658,0.088118658,0.24256142,0.228434796,0.235498108,0.014126624,0.014126624,0.525219657,0.559646398,0.542433027,0.034426741,-0.034426741
DSC_0917.JPG,624780,229,left,80,8,4.7,standard,standard_left,1.178144867,1.66579,1.627794079,1.64679204,0.205849005,0.037995921,0.037995921,0.212076822,0.21183843,0.211957626,0.000238392,0.000238392,0.509175701,0.558801983,0.533988842,0.049626283,-0.049626282
DSC_0920.JPG,624890,230,left,84,8.4,5.9,standard,standard_left,1.285072612,1.647465744,1.769465173,1.708465458,0.203388745,0.121999429,-0.121999429,0.222288106,0.292278168,0.257283137,0.069990062,-0.069990062,0.466711689,0.578040445,0.522376067,0.111328757,-0.111328756
DSC_0923.JPG,624820,231,left,85,8.5,6.4,standard,standard_left,1.347266366,1.697362593,1.516989531,1.607176062,0.189079537,0.180373062,0.180373062,0.189885067,0.222638418,0.206261743,0.032753351,-0.032753351,0.504938381,0.508816444,0.506877412,0.003878062,-0.003878063
DSC_0926.JPG,624995,232,left,82,8.2,5.2,standard,standard_left,1.21400213,1.61747587,1.558299876,1.587887873,0.193644863,0.059175994,0.059175994,0.197909197,0.289149182,0.24352919,0.091239985,-0.091239985,0.501158224,0.523435987,0.512297105,0.022277762,-0.022277763
DSC_0929.JPG,624881,233,left,88,8.8,6.4,standard,standard_left,1.219185751,1.606183709,1.66213648,1.634160094,0.185700011,0.055952771,-0.055952771,0.227775359,0.277839956,0.252807657,0.050064597,-0.050064597,0.527593533,0.571563331,0.549578432,0.043969798,-0.043969798
DSC_0932.JPG,624819,234,left,86,8.6,6.3,standard,standard_left,1.282286322,1.739215337,1.496436521,1.617825929,0.188119294,0.242778816,0.242778816,0.211890421,0.256945319,0.23441787,0.045054898,-0.045054898,0.520458404,0.558864247,0.539661325,0.038405843,-0.038405843
DSC_0936.JPG,624907,235,left,77,7.7,4.9,standard,standard_left,1.371206273,1.603564637,1.683749235,1.643656936,0.21346194,0.080184598,-0.080184598,0.19264821,0.280191554,0.236419882,0.087543344,-0.087543344,0.496006827,0.480095374,0.4880511,0.015911453,0.015911453
DSC_0939.JPG,624791,236,left,82,8.2,5.7,standard,standard_left,1.330733104,1.547074507,1.658777688,1.602926097,0.195478792,0.111703181,-0.111703181,0.2470406,0.276333064,0.261686832,0.029292465,-0.029292464,0.495408988,0.539614557,0.517511772,0.044205569,-0.044205569
DSC_0942.JPG,624965,237,left,76,7.6,4,standard,standard_left,1.162296274,1.540858755,1.558504012,1.549681383,0.203905445,0.017645257,-0.017645257,0.198208455,0.260003041,0.229105748,0.061794586,-0.061794586,0.495159675,0.51297091,0.504065293,0.017811235,-0.017811235
DSC_0946.JPG,624800,238,left,79,7.9,4.4,standard,standard_left,1.143632934,1.436354439,1.440427612,1.438391026,0.182074813,0.004073173,-0.004073173,0.227558409,0.241384751,0.23447158,0.013826342,-0.013826342,0.482887967,0.468143527,0.475515747,0.01474444,0.01474444
DSC_0949.JPG,624928,239,left,83,8.3,5.7,standard,standard_left,1.285079364,1.712389934,1.495526099,1.603958017,0.193247954,0.216863835,0.216863835,0.18860619,0.234278721,0.211442455,0.045672531,-0.045672531,0.546276547,0.545796959,0.546036753,0.000479588,0.000479588
DSC_0952.JPG,624976,240,left,71,7.1,3.5,standard,standard_left,1.237211648,1.491107571,1.385749777,1.438428674,0.202595588,0.105357794,0.105357794,0.216228349,0.224483857,0.220356103,0.008255508,-0.008255508,0.467166537,0.468440734,0.467803636,0.001274196,-0.001274197
DSC_0956.JPG,624981,241,left,77,7.7,4,standard,standard_left,1.11935206,1.580932124,1.519739458,1.550335791,0.201342311,0.061192666,0.061192666,0.218319757,0.252496051,0.235407904,0.034176294,-0.034176294,0.421583983,0.451154528,0.436369255,0.029570545,-0.029570545
DSC_0959.JPG,624970,242,left,76,7.6,4.4,enriched,enriched_left,1.278525901,1.537248337,1.588414308,1.562831322,0.2056357,0.051165971,-0.051165971,0.181125175,0.264137859,0.222631517,0.083012683,-0.083012684,0.478985363,0.486063355,0.482524359,0.007077992,-0.007077992
DSC_0962.JPG,624994,243,left,78,7.8,4.9,standard,standard_left,1.321184969,1.598424865,1.321829208,1.460127037,0.187195774,0.276595657,0.276595657,0.203228431,0.175664833,0.189446632,0.027563598,0.027563598,0.474124441,0.50258464,0.48835454,0.028460199,-0.028460199
DSC_0965.JPG,624902,244,left,80,8,6,standard,standard_left,1.504014724,1.538776979,1.385588352,1.462182665,0.182772833,0.153188627,0.153188627,0.229632665,0.228695765,0.229164215,0.0009369,0.0009369,0.462544537,0.518474396,0.490509466,0.055929859,-0.055929859
DSC_0968.JPG,624792,245,left,72,7.2,4.2,standard,standard_left,1.426039978,1.512423226,1.491932167,1.502177697,0.208635791,0.020491059,0.020491059,0.181370436,0.244880745,0.21312559,0.063510308,-0.063510309,0.468686537,0.50654493,0.487615734,0.037858393,-0.037858393
DSC_0972.JPG,624944,246,left,72,7.2,3.8,standard,standard_left,1.290226646,1.501880503,1.530715743,1.516298123,0.210596962,0.02883524,-0.02883524,0.212704716,0.192333,0.202518858,0.020371716,0.020371716,0.458878,0.487859891,0.473368945,0.028981891,-0.028981891
DSC_0975.JPG,624859,247,left,72,7.2,4.1,standard,standard_left,1.392086645,1.43519168,1.384256775,1.409724227,0.195795032,0.050934905,0.050934905,0.160262183,0.195002281,0.177632232,0.034740097,-0.034740098,0.496335331,0.491770868,0.4940531,0.004564463,0.004564463
DSC_0978.JPG,624911,248,left,71,7.1,3.9,standard,standard_left,1.378607265,1.366840074,1.43620794,1.401524007,0.197397747,0.069367866,-0.069367866,0.217503775,0.157586927,0.187545351,0.059916848,0.059916848,0.42970684,0.542838193,0.486272517,0.113131353,-0.113131353
