ID,pit,TPS_order,body_morph_remove,side,length,length_cm,weight,rearing,rearing_side,K,pec_length,mouth_length
DSC_0271.JPG,510871,41,,left,77,7.7,3.7,semi-wild,semi-wild_left,1.035400655,1.680256148,0.217071881
DSC_0275.JPG,510354,42,,left,79,7.9,5.3,semi-wild,semi-wild_left,1.377557852,1.867104576,0.232422207
DSC_0279.JPG,510301,43,,left,72,7.2,4.2,semi-wild,semi-wild_left,1.426039978,1.663746458,0.242638595
DSC_0283.JPG,510381,44,,left,73,7.3,3.8,semi-wild,semi-wild_left,1.239977371,1.737166552,0.29121553
DSC_0287.JPG,510339,45,,left,77,7.7,4.3,semi-wild,semi-wild_left,1.203303464,1.806522471,0.206028385
DSC_0291.JPG,510834,46,,left,67,6.7,3.8,semi-wild,semi-wild_left,1.587406539,1.485485936,0.178572558
DSC_0295.JPG,510850,47,,left,86,8.6,5.8,semi-wild,semi-wild_left,1.180517567,1.854696923,0.243468505
DSC_0299.JPG,510830,48,,left,72,7.2,3.7,semi-wild,semi-wild_left,1.256273314,1.617290836,0.230629062
DSC_0303.JPG,510843,49,,left,77,7.7,5,semi-wild,semi-wild_left,1.399190075,1.709629156,0.209173208
DSC_0307.JPG,510313,50,,left,74,7.4,4.2,semi-wild,semi-wild_left,1.317837731,1.67680122,0.187068026
DSC_0311.JPG,510355,51,,left,86,8.6,6.1,semi-wild,semi-wild_left,1.24157882,1.832564598,0.222550324
DSC_0318.JPG,510829,52,,left,77,7.7,5.1,semi-wild,semi-wild_left,1.427173876,1.727020587,0.195397557
DSC_0326.JPG,510362,54,,left,83,8.3,5.2,semi-wild,semi-wild_left,1.172353104,1.819416978,0.239054026
DSC_0330.JPG,510308,55,,left,67,6.7,3.6,semi-wild,semi-wild_left,1.503858826,1.528589927,0.202450876
DSC_0334.JPG,510363,56,,left,80,8,5.2,semi-wild,semi-wild_left,1.303479427,1.832380274,0.203220144
DSC_0338.JPG,510320,57,,left,73,7.3,4.2,semi-wild,semi-wild_left,1.370501304,1.69033237,0.248213362
DSC_0345.JPG,510311,58,,left,76,7.6,4.2,semi-wild,semi-wild_left,1.220411088,1.764817686,0.241617985
DSC_0349.JPG,510361,59,,left,80,8,5.8,semi-wild,semi-wild_left,1.4538809,1.871285571,0.223914282
DSC_0353.JPG,510387,60,,left,69,6.9,3.5,semi-wild,semi-wild_left,1.343329843,1.582277009,0.169929632
DSC_0362.JPG,510807,61,,left,78,7.8,4.4,semi-wild,semi-wild_left,1.186370177,1.686294921,0.208852628
DSC_0373.JPG,510883,62,,left,86,8.6,5.7,semi-wild,semi-wild_left,1.160163816,1.901712401,0.247958599
DSC_0381.JPG,510369,63,,left,86,8.6,5.3,semi-wild,semi-wild_left,1.078748811,1.843616597,0.272891054
DSC_0385.JPG,624750,64,,left,86,8.6,6.5,semi-natural,semi-natural_left,1.322993825,1.634290394,0.258955689
DSC_0390.JPG,624759,65,,left,97,9.7,7.9,semi-natural,semi-natural_left,1.136905838,1.62927392,0.299370302
DSC_0394.JPG,624755,66,,left,100,10,9.5,semi-natural,semi-natural_left,1.252343902,1.895270698,0.330613125
DSC_0398.JPG,624754,67,,left,83,8.3,5.2,semi-natural,semi-natural_left,1.172353104,1.551951775,0.247478937
DSC_0402.JPG,624758,68,,left,81,8.1,5.1,semi-natural,semi-natural_left,1.233483436,1.534801875,0.289626963
DSC_0405.JPG,624762,69,,left,88,8.8,5.9,semi-natural,semi-natural_left,1.123936864,1.707759331,0.242169649
DSC_0408.JPG,624756,70,,left,102,10.2,9.7,semi-natural,semi-natural_left,1.207822845,1.820742492,0.311319509
DSC_0411.JPG,624764,71,,left,84,8.4,5.4,semi-natural,semi-natural_left,1.176168153,1.641154702,0.241827248
DSC_0415.JPG,624767,72,,left,86,8.6,5.7,semi-natural,semi-natural_left,1.160163816,1.62983274,0.250298735
DSC_0418.JPG,624751,73,,left,85,8.5,5.7,semi-natural,semi-natural_left,1.199909107,1.707828787,0.254042204
DSC_0421.JPG,624766,74,,left,81,8.1,5.8,semi-natural,semi-natural_left,1.402785084,1.537160683,0.190214303
DSC_0424.JPG,624752,75,,left,82,8.2,4.7,semi-natural,semi-natural_left,1.097271156,1.654398628,0.233629505
DSC_0428.JPG,624768,76,,left,84,8.4,5.4,semi-natural,semi-natural_left,1.176168153,1.626402929,0.247737381
DSC_0431.JPG,624760,77,,left,80,8,4.8,semi-natural,semi-natural_left,1.203211779,1.559328916,0.255613194
DSC_0434.JPG,624761,78,,left,89,8.9,7,semi-natural,semi-natural_left,1.290787708,1.638024,0.332268892
DSC_0437.JPG,624786,79,,left,79,7.9,5,semi-natural,semi-natural_left,1.29958288,1.578738868,0.230800438
DSC_0440.JPG,624967,80,,left,78,7.8,3.9,semi-natural,semi-natural_left,1.051555384,1.430331442,0.20423
DSC_0443.JPG,624892,81,,left,72,7.2,3.4,semi-natural,semi-natural_left,1.154413315,1.39412066,0.207133833
DSC_0446.JPG,624803,82,,left,81,8.1,4.8,semi-natural,semi-natural_left,1.160925586,1.436863036,0.228129645
DSC_0449.JPG,624840,83,,left,74,7.4,3.6,semi-natural,semi-natural_left,1.129575198,1.374848589,0.235149342
DSC_0452.JPG,624980,84,,left,77,7.7,3.8,semi-natural,semi-natural_left,1.063384457,1.555085457,0.237886766
DSC_0455.JPG,624908,85,,left,77,7.7,4.8,semi-natural,semi-natural_left,1.343222472,1.529151233,0.276099772
DSC_0458.JPG,624988,86,,left,77,7.7,3.7,semi-natural,semi-natural_left,1.035400655,1.298597602,0.193630586
DSC_0461.JPG,624781,87,,left,77,7.7,4.7,semi-natural,semi-natural_left,1.31523867,1.440295191,0.175895491
DSC_0464.JPG,624831,88,,left,78,7.8,4.3,semi-natural,semi-natural_left,1.159407218,1.455222577,0.273296456
DSC_0467.JPG,624984,89,,left,81,8.1,4.7,semi-natural,semi-natural_left,1.136739637,1.51962891,0.220640714
DSC_0470.JPG,624948,90,,left,69,6.9,3.5,semi-natural,semi-natural_left,1.343329843,1.32212957,0.214092318
DSC_0473.JPG,624926,91,,left,72,7.2,3.8,semi-natural,semi-natural_left,1.290226646,1.421091478,0.207074829
DSC_0476.JPG,624870,92,,left,74,7.4,3.5,semi-natural,semi-natural_left,1.098198109,1.376802029,0.245176684
DSC_0480.JPG,624880,93,,left,74,7.4,3.6,semi-natural,semi-natural_left,1.129575198,1.427143516,0.17851576
DSC_0483.JPG,624912,94,,left,80,8,5.1,standard,standard_left,1.278412515,1.55168743,0.200058232
DSC_0486.JPG,624865,95,,left,87,8.7,6.6,standard,standard_left,1.299356993,1.649114166,0.203875734
DSC_0489.JPG,624889,96,,left,96,9.6,9,standard,standard_left,1.334447088,1.809374627,0.279938807
DSC_0492.JPG,624832,97,,left,94,9.4,9.1,standard,standard_left,1.433617105,1.601064488,0.304432101
DSC_0495.JPG,624855,98,,left,87,8.7,6.2,standard,standard_left,1.220608084,1.717470486,0.245154
DSC_0498.JPG,624835,99,,left,89,8.9,7.6,standard,standard_left,1.401426654,1.76914051,0.226339649
DSC_0501.JPG,624828,100,,left,81,8.1,6.1,standard,standard_left,1.475342933,1.538186255,0.248932743
DSC_0504.JPG,624891,101,,left,84,8.4,6.1,standard,standard_left,1.328634395,1.74832465,0.14731922
DSC_0510.JPG,624933,102,,left,81,8.1,5.6,standard,standard_left,1.354413184,1.587915019,0.213654658
DSC_0513.JPG,624932,103,,left,80,8,5.6,standard,standard_left,1.403747075,1.565469585,0.206698553
DSC_0516.JPG,624968,104,,left,75,7.5,4.2,standard,standard_left,1.267864529,1.493136724,0.192750737
DSC_0520.JPG,624853,105,,left,87,8.7,5.6,standard,standard_left,1.102484721,1.60308098,0.201078322
DSC_0523.JPG,624919,106,,left,83,8.3,6.4,standard,standard_left,1.442896128,1.686300783,0.246379928
DSC_0526.JPG,624913,107,,left,82,8.2,5.3,standard,standard_left,1.237348325,1.623845482,0.212542107
DSC_0529.JPG,624810,108,,left,73,7.3,4,enriched,enriched_left,1.305239338,1.568407388,0.194586986
DSC_0532.JPG,624979,109,,left,70,7,4.5,standard,standard_left,1.657029188,1.389561498,0.180113371
DSC_0535.JPG,624963,110,,left,76,7.6,4.5,standard,standard_left,1.307583308,1.539097929,0.217117384
DSC_0538.JPG,624778,111,,left,76,7.6,4.5,standard,standard_left,1.307583308,1.564914187,0.188684738
DSC_0541.JPG,624977,112,,left,94,9.4,8.7,enriched,enriched_left,1.370600968,1.979833056,0.244104085
DSC_0544.JPG,624809,113,,left,87,8.7,6.2,enriched,enriched_left,1.220608084,1.666634838,0.223771888
DSC_0547.JPG,624897,114,,left,84,8.4,6.3,enriched,enriched_left,1.372196179,1.650697496,0.286220156
DSC_0550.JPG,624817,115,,left,94,9.4,8.4,enriched,enriched_left,1.323338866,1.886643183,0.215610716
DSC_0553.JPG,624910,116,,left,92,9.2,8.8,enriched,enriched_left,1.47493788,1.842133187,0.267155
DSC_0556.JPG,624952,117,,left,88,8.8,7.9,enriched,enriched_left,1.504932411,1.805931808,0.277600037
DSC_0559.JPG,624927,118,,left,84,8.4,6,enriched,enriched_left,1.306853504,1.583335968,0.198208455
DSC_0562.JPG,624777,119,,left,87,8.7,7,enriched,enriched_left,1.378105901,1.86380165,0.260129536
DSC_0565.JPG,624962,120,,left,84,8.4,6.1,enriched,enriched_left,1.328634395,1.716219026,0.235557314
DSC_0568.JPG,624799,121,,left,94,9.4,8.8,enriched,enriched_left,1.386355002,1.712937883,0.250672723
DSC_0571.JPG,624955,122,,left,92,9.2,7.6,enriched,enriched_left,1.273809987,1.780048254,0.219920182
DSC_0574.JPG,624875,123,,left,102,10.2,10.4,enriched,enriched_left,1.294985318,1.887185031,0.234569736
DSC_0577.JPG,624804,124,,left,88,8.8,7.1,enriched,enriched_left,1.352534192,1.640453314,0.222088036
DSC_0581.JPG,624801,125,,left,87,8.7,6.9,enriched,enriched_left,1.358418674,1.533738915,0.244104085
DSC_0584.JPG,624991,126,,left,92,9.2,8.4,enriched,enriched_left,1.407895249,1.834052939,0.224234934
DSC_0587.JPG,624931,127,,left,87,8.7,6.1,enriched,enriched_left,1.200920857,1.7463912,0.248793813
DSC_0591.JPG,624950,128,,left,85,8.5,6.8,enriched,enriched_left,1.431470514,1.596647094,0.209475704
DSC_0594.JPG,624895,129,,left,87,8.7,6.5,enriched,enriched_left,1.279669766,1.752275352,0.196908386
DSC_0597.JPG,624829,130,,left,81,8.1,5.3,enriched,enriched_left,1.281855335,1.609418563,0.229460526
DSC_0601.JPG,624775,131,,left,77,7.7,3.7,enriched,enriched_left,1.035400655,1.562605282,0.24094739
DSC_0604.JPG,624939,132,,left,80,8,5.3,enriched,enriched_left,1.328546339,1.646464082,0.198507262
DSC_0607.JPG,624930,133,,left,84,8.4,6.5,enriched,enriched_left,1.415757962,1.643801019,0.267062543
DSC_0610.JPG,624822,134,,left,81,8.1,5.4,enriched,enriched_left,1.306041285,1.659605192,0.241541135
DSC_0613.JPG,624847,135,,left,82,8.2,6.2,enriched,enriched_left,1.447464078,1.653331527,0.233937187
DSC_0617.JPG,624878,136,,left,77,7.7,5.5,enriched,enriched_left,1.539109082,1.562150047,0.239363749
DSC_0620.JPG,624868,137,,left,77,7.7,5,enriched,enriched_left,1.399190075,1.619331432,0.247958599
DSC_0623.JPG,624869,138,,left,84,8.4,6.6,enriched,enriched_left,1.437538854,1.664217758,0.24055759
DSC_0627.JPG,624966,139,,left,84,8.4,6.1,enriched,enriched_left,1.328634395,1.644017347,0.238246863
DSC_0633.JPG,624916,140,,left,69,6.9,4.5,enriched,enriched_left,1.72713837,1.443513213,0.201176553
DSC_0636.JPG,624949,141,,left,75,7.5,4,enriched,enriched_left,1.207490028,1.467134759,0.24256142
DSC_0639.JPG,624896,142,,left,77,7.7,5,enriched,enriched_left,1.399190075,1.569065432,0.203932024
DSC_0642.JPG,624947,143,,left,69,6.9,4.2,enriched,enriched_left,1.611995812,1.406087715,0.198208455
DSC_0645.JPG,624772,144,,left,96,9.6,8,semi-natural,semi-natural_left,1.186175189,1.835436653,0.264385902
DSC_0648.JPG,624824,145,,left,94,9.4,7.6,semi-natural,semi-natural_left,1.197306593,1.738363154,0.327867781
DSC_0651.JPG,624821,146,,left,94,9.4,7.2,semi-natural,semi-natural_left,1.134290456,1.756104667,0.326690623
DSC_0654.JPG,624854,147,,left,84,8.4,5.3,semi-natural,semi-natural_left,1.154387262,1.496120823,0.257361614
DSC_0657.JPG,624862,148,,left,92,9.2,8.5,semi-natural,semi-natural_left,1.424655906,1.76430675,0.322521422
DSC_0660.JPG,624871,149,,left,90,9,6.7,semi-natural,semi-natural_left,1.196344826,1.687252449,0.307837557
DSC_0664.JPG,624787,150,,left,91,9.1,5.9,semi-natural,semi-natural_left,1.020499513,1.772300885,0.279938807
DSC_0667.JPG,624846,151,,left,76,7.6,4.1,semi-natural,semi-natural_left,1.191353681,1.480216196,0.226317825
DSC_0671.JPG,624909,152,,left,89,8.9,6.7,semi-natural,semi-natural_left,1.235468234,1.59701827,0.296393399
DSC_0674.JPG,624898,153,,left,82,8.2,5.1,semi-natural,semi-natural_left,1.190655935,1.500528241,0.262398151
DSC_0677.JPG,624915,154,,left,80,8,4,semi-natural,semi-natural_left,1.002676482,1.364402329,0.246079037
DSC_0680.JPG,624776,155,,left,84,8.4,5.2,semi-natural,semi-natural_left,1.13260637,1.623748145,0.31469263
DSC_0683.JPG,624814,156,,left,80,8,5.3,semi-natural,semi-natural_left,1.328546339,1.578702964,0.192571279
DSC_0686.JPG,624789,157,,left,82,8.2,5.4,semi-natural,semi-natural_left,1.26069452,1.525404466,0.235074549
DSC_0689.JPG,624879,158,,left,79,7.9,4.3,semi-natural,semi-natural_left,1.117641276,1.537296531,0.267284386
DSC_0692.JPG,624989,159,,left,81,8.1,5.4,semi-natural,semi-natural_left,1.306041285,1.485256234,0.273729859
DSC_0695.JPG,624842,160,,left,76,7.6,4.5,semi-natural,semi-natural_left,1.307583308,1.436571062,0.216502288
DSC_0698.JPG,624900,161,,left,78,7.8,4.7,semi-natural,semi-natural_left,1.267259052,1.540458015,0.242092623
DSC_0701.JPG,624929,162,,left,84,8.4,5.1,semi-natural,semi-natural_left,1.110825478,1.460467249,0.26899747
DSC_0705.JPG,624806,163,,left,81,8.1,5.1,semi-natural,semi-natural_left,1.233483436,1.464142185,0.261983709
DSC_0708.JPG,624838,164,,left,78,7.8,4.7,semi-natural,semi-natural_left,1.267259052,1.492130768,0.206626853
DSC_0711.JPG,624925,165,,left,77,7.7,4,semi-natural,semi-natural_left,1.11935206,1.467902138,0.226514159
DSC_0714.JPG,624959,166,,left,73,7.3,3.5,semi-natural,semi-natural_left,1.14208442,1.313375425,0.235074549
DSC_0717.JPG,624861,167,,left,78,7.8,4.5,semi-natural,semi-natural_left,1.213333135,1.496101014,0.238246863
DSC_0721.JPG,624886,168,,left,75,7.5,3.8,semi-natural,semi-natural_left,1.147115526,1.455212394,0.200561822
DSC_0724.JPG,624922,169,,left,73,7.3,4,semi-natural,semi-natural_left,1.305239338,1.459990317,0.208411948
DSC_0727.JPG,624918,170,,left,71,7.1,3.6,semi-natural,semi-natural_left,1.272560552,1.390005742,0.1999946
DSC_0730.JPG,624836,171,,left,79,7.9,4.5,semi-natural,semi-natural_left,1.169624592,1.563600645,0.249111253
DSC_0738.JPG,624813,172,,left,76,7.6,4.2,enriched,enriched_left,1.220411088,1.493837845,0.230727028
DSC_0743.JPG,624815,173,,left,91,9.1,8.4,enriched,enriched_left,1.452914561,1.762875611,0.242092623
DSC_0746.JPG,624808,174,,left,95,9.5,9.5,enriched,enriched_left,1.451709176,1.724524891,0.281574913
DSC_0749.JPG,624849,175,,left,100,10,10.8,enriched,enriched_left,1.423717278,1.798260247,0.242337325
DSC_0752.JPG,624921,176,,left,96,9.6,9.3,enriched,enriched_left,1.378928658,1.822907486,0.230727028
DSC_0755.JPG,624782,177,,left,89,8.9,7.2,enriched,enriched_left,1.327667356,1.736714414,0.279727
DSC_0758.JPG,624827,178,,left,96,9.6,9.4,enriched,enriched_left,1.393755847,1.890197691,0.265206631
DSC_0761.JPG,624943,179,,left,87,8.7,7.1,enriched,enriched_left,1.397793129,1.625368651,0.278186573
DSC_0764.JPG,624825,180,,left,91,9.1,7.3,enriched,enriched_left,1.26265194,1.730160837,0.232029194
DSC_0767.JPG,624917,181,,left,93,9.3,9.1,enriched,enriched_left,1.478463137,1.869015017,0.304238504
DSC_0770.JPG,624982,182,,left,96,9.6,9.3,enriched,enriched_left,1.378928658,1.791556869,0.277600037
DSC_0773.JPG,624993,183,,left,91,9.1,7.4,enriched,enriched_left,1.279948542,1.792405807,0.220727231
DSC_0776.JPG,624818,184,,left,87,8.7,7.3,enriched,enriched_left,1.437167583,1.721804708,0.217934813
DSC_0779.JPG,624877,185,,left,85,8.5,6.3,enriched,enriched_left,1.326215329,1.642379154,0.209475704
DSC_0782.JPG,624805,186,,left,87,8.7,7.2,enriched,enriched_left,1.417480356,1.740438911,0.233535687
DSC_0785.JPG,624874,187,,left,92,9.2,8.5,enriched,enriched_left,1.424655906,1.874287672,0.2172311
DSC_0788.JPG,624857,188,,left,82,8.2,5,enriched,enriched_left,1.167309741,1.609722361,0.214024223
DSC_0791.JPG,624996,189,,left,83,8.3,6.4,enriched,enriched_left,1.442896128,1.643175911,0.225880918
DSC_0798.JPG,624904,191,,left,74,7.4,4,enriched,enriched_left,1.255083553,1.427700615,0.225333592
DSC_0802.JPG,624999,192,,left,82,8.2,6.1,enriched,enriched_left,1.424117883,1.614367309,0.235074549
DSC_0805.JPG,624969,193,,left,79,7.9,5.2,enriched,enriched_left,1.351566195,1.706649,0.214554358
DSC_0808.JPG,624992,194,,left,72,7.2,3.4,enriched,enriched_left,1.154413315,1.343841098,0.19120706
DSC_0811.JPG,624957,195,,left,79,7.9,6.2,enriched,enriched_left,1.611482771,1.581182044,0.225815309
DSC_0814.JPG,624986,196,,left,77,7.7,4,semi-natural,semi-natural_left,1.11935206,1.531686159,0.194053208
DSC_0817.JPG,624938,197,,left,74,7.4,3.7,enriched,enriched_left,1.160952287,1.579165937,0.176120214
DSC_0820.JPG,624987,198,,left,75,7.5,4.4,enriched,enriched_left,1.328239031,1.482116967,0.17746125
DSC_0823.JPG,624905,199,,left,73,7.3,4.2,enriched,enriched_left,1.370501304,1.537967887,0.194154993
DSC_0826.JPG,624769,200,,left,82,8.2,5.9,enriched,enriched_left,1.377425494,1.698953585,0.240598652
DSC_0830.JPG,624864,201,,left,77,7.7,5.3,enriched,enriched_left,1.483141479,1.524471643,0.203932024
DSC_0833.JPG,624887,202,,left,80,8,5.2,enriched,enriched_left,1.303479427,1.625152879,0.209357776
DSC_0836.JPG,624946,203,,left,76,7.6,4.4,enriched,enriched_left,1.278525901,1.484244937,0.198432602
DSC_0839.JPG,624812,204,,left,77,7.7,4.1,enriched,enriched_left,1.147335861,1.543673819,0.187133914
DSC_0842.JPG,624998,205,,left,72,7.2,3.7,enriched,enriched_left,1.256273314,1.442578795,0.209239781
DSC_0845.JPG,624779,206,,left,91,9.1,7.6,standard,standard_left,1.314541745,1.808429871,0.34966493
DSC_0848.JPG,624961,207,,left,94,9.4,8.1,standard,standard_left,1.276076763,1.892754161,0.289770282
DSC_0851.JPG,624826,208,,left,84,8.4,6.7,standard,standard_left,1.459319746,1.669359115,0.194586986
DSC_0854.JPG,624958,209,,left,87,8.7,8.9,standard,standard_left,1.752163217,1.835474327,0.209357776
DSC_0857.JPG,624997,210,,left,89,8.9,7.2,standard,standard_left,1.327667356,1.625125526,0.211306861
DSC_0860.JPG,624823,211,,left,85,8.5,6.4,standard,standard_left,1.347266366,1.761947971,0.267616807
DSC_0863.JPG,624941,212,,left,95,9.5,8.5,standard,standard_left,1.298897684,1.958129359,0.265690415
DSC_0866.JPG,624888,213,,left,97,9.7,9.6,standard,standard_left,1.381556461,1.842980268,0.238246863
DSC_0869.JPG,624797,214,,left,98,9.8,10.1,standard,standard_left,1.41120555,1.898811657,0.247400222
DSC_0872.JPG,624974,215,,left,85,8.5,6.2,standard,standard_left,1.305164292,1.626146406,0.209734912
DSC_0878.JPG,624852,217,,left,89,8.9,7.6,standard,standard_left,1.401426654,1.555813572,0.216753093
DSC_0881.JPG,624807,218,,left,94,9.4,8.8,standard,standard_left,1.386355002,1.793232308,0.275384918
DSC_0884.JPG,624833,219,,left,92,9.2,8.1,standard,standard_left,1.357613276,1.785235067,0.287854877
DSC_0887.JPG,624893,220,,left,90,9,7.3,standard,standard_left,1.303480183,1.712565874,0.226339649
DSC_0890.JPG,624811,221,,left,89,8.9,6.8,standard,standard_left,1.253908059,1.73528329,0.248932743
DSC_0893.JPG,624873,222,,left,74,7.4,3.7,standard,standard_left,1.160952287,1.322586948,0.1880029
